ticker,date,Open,High,Low,Close,Adj Close,Volume,Return,Log_Return,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,ATR,ATR_Pct,BB_Width,BB_Position,Volume_MA_20,Volume_Spike,Volume_ZScore,Volatility_20D,Annualized_Volatility,Volatility_ZScore,Daily_Range,Gap,Close_Position,Distance_SMA20,Distance_SMA50,Distance_SMA200,Close_Above_SMA20,Close_Above_SMA50,Close_Above_SMA200,MACD_Bullish,sentiment_score,average_confidence,news_count,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio,neutral_ratio,dominant_label
AAPL,2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,124.13465118408203,53522400,0.009832668763525065,0.009784642636074163,125.62636288729581,,,125.96385789425727,125.60252983678339,50.0,0.36132805747388375,0.19000806177172627,0.17131999570215747,2.1359904678946866,0.01677259908510123,0.03832727923927064,0.8579782782815619,,1.0,0.0,0.009258257017484383,0.14697027385309352,,0.010522214239032438,0.003330411283106738,,0.01372033343329071,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,127.18563079833984,96906500,0.024577913552578545,0.024280736124883233,126.03083229064941,,,126.65864833014678,125.96382360646899,50.0,0.6948247236777831,0.29097139415293766,0.4038533295248455,2.2312764052813945,0.017100524818690364,0.05748382462707465,1.1141237589404072,,1.0,0.0,0.011172047030156352,0.1773507484638686,1.4315857465082389,0.02659406579499311,0.003690626041103817,,0.03530218245825023,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,126.36685180664062,62746300,-0.006437740384699686,-0.0064585520032784,126.30846052903395,,,127.11731772391626,126.23613292374155,50.0,0.881184800174708,0.40901407535729173,0.4721707248174163,2.15832857018038,0.016648631443550586,0.06340843675592993,0.9159732421310076,,1.0,0.0,0.011051451904454368,0.17543636019226447,1.0653712243911906,0.00933359086365288,-0.004138513977731795,,0.026376213015823158,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,126.86396789550781,91815000,0.003933928642679829,0.003926210979266916,126.58285576956612,,,127.58388328892674,126.52604855135212,50.0,1.0578347375746233,0.5387782078007581,0.5190565297738652,2.1777331491518708,0.016732487524232575,0.06890463525392143,0.9089748473448328,,1.0,0.0,0.01058476623611883,0.16802795487914166,0.48018999556820824,0.018670709102867573,0.005630945163344059,,0.028180262684323942,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,128.4625701904297,96721700,0.012600841079968284,0.012522111167555784,126.92999827067057,,,128.23097713465074,126.91597038355809,57.21994772559973,1.3150067510926533,0.6940239164591372,0.6209828346335161,2.229324292446268,0.016915732650552018,0.07861154204934132,0.9870631062985108,,1.0,0.0,0.010488937967596208,0.166506728276657,0.34031365191880847,0.022004775043710255,-0.002689134545829752,,0.038288781861468335,,,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,127.1661376953125,108953300,-0.010091711359132227,-0.010142977881138769,127.15062379837036,127.15062379837036,,128.5739047622225,127.17849159321062,51.80980214315273,1.3954131690118743,0.8343017669696846,0.5611114020421897,2.180800256769303,0.016716235969176103,0.08073749240442206,0.8223689975194582,,1.0,0.0,0.010714272761768824,0.17008380723932098,0.5949122940225223,0.009734699895097293,-0.008194753981972225,,0.02602726448864856,0.02602726448864856,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,128.9596710205078,79663300,0.014103911108376721,0.014005376356881254,127.45352846033433,127.45352846033433,,129.14715065292023,127.55786281236226,57.760100674733785,1.5892878405579722,0.9852989816873422,0.60398885887063,2.253600020445938,0.017034013367061635,0.08728358797496628,0.93565377997582,,1.0,0.0,0.010732580858565726,0.170374439265942,0.5828608985137174,0.024187429133998576,-0.0012264575645799525,,0.03802542503114603,0.03802542503114603,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,130.5972900390625,74783600,0.012698357044814257,0.012618409003462321,127.81610997517903,127.81610997517903,,129.89066527978468,128.03357636163463,62.333230525143605,1.8570889181500547,1.1596569689798848,0.6974319491701699,2.268343355690313,0.016930462964808587,0.09719685171272957,0.9961543308789496,,1.0,0.0,0.0106302294226216,0.16874966059091093,0.4175931864085989,0.01836100009190807,-0.0012849445580043195,,0.048224638925069785,0.048224638925069785,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,130.3243408203125,60214200,-0.002089855114387973,-0.002092041908841114,128.1257882369192,128.1257882369192,,130.47671630570122,128.45331121990185,61.14504203939295,2.023405085799368,1.3324065923437813,0.6909984934555866,2.1841768014752683,0.016336401281451075,0.10322411313100281,0.9214688820206314,,1.0,0.0,0.010412578532629602,0.1652945598256067,0.09413057436127405,0.008152667326549392,-0.0015673343915099114,,0.04350575155889502,0.04350575155889502,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,130.0416717529297,68711000,-0.0021689849869261923,-0.00217134064173261,128.3899990081787,128.3899990081787,,130.92799128361017,128.82047362302833,59.87210558387714,2.107517660581834,1.487428805991392,0.6200888545904422,2.1503075095032624,0.016118038006725465,0.10680855372156388,0.866072318540171,,1.0,0.0,0.010207521748464357,0.16203938429231937,-0.21276343969538097,0.012817679836050087,0.005609573800441803,,0.03909965490077538,0.03909965490077538,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,129.74923706054688,70783700,-0.00224872980678148,-0.0022512619965060023,128.78149909973143,128.61476098923455,,131.26368502618575,129.13821636283006,58.51493445602778,2.12546866335569,1.6150367774642516,0.5104318858914385,2.073857103899793,0.015580024749383973,0.10873480993824239,0.8091117383531237,,1.0,0.0,0.010014223147939134,0.15897086413772002,-0.4997177718179704,0.008113603982439611,0.00037480736365513856,,0.03361120611950663,0.03495119523250745,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-28,133.41000366210938,135.25,133.35000610351562,134.77999877929688,131.3770751953125,62111300,0.012546000760933262,0.012467951816820925,129.2899990081787,128.89499907060102,,131.80465637281822,129.55612617145724,63.477895646507754,2.2485302013609783,1.741735462243597,0.5067947391173813,2.078581552881839,0.015422032732657388,0.11138204159474753,0.881234521674989,,1.0,0.0,0.010020659293108749,0.15907303477484427,-0.4709362952643356,0.014097001882272068,0.0022537979894989846,,0.042462679350557364,0.04565731604119416,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,132.88795471191406,64556100,0.011500245331623304,0.011434620168019558,129.8924991607666,129.21826006018597,,132.50086336639305,130.05789473883482,67.37867942813772,2.44296862755823,1.8819820953065236,0.5609865322517062,2.0829685412223107,0.015278871218703602,0.11467205678051832,0.9321910282468406,,1.0,0.0,0.010027670596071,0.15918433575887217,-0.4433796788010078,0.01569720062279766,0.00014842166969963877,,0.04956023413115229,0.05503666252398287,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,133.50204467773438,63261400,0.0046211756352296796,0.0046105307849875245,130.48749961853028,129.5408328374227,,133.18688541985063,130.5691622925409,68.83564815415278,2.6177231273097163,2.0291303017071622,0.5885928256025541,2.0441856843437085,0.014925420444921275,0.11830148782980232,0.9192889520895584,,1.0,0.0,0.010020678135586677,0.15907333388990838,-0.44069769111362705,0.0112442207172143,-0.0011736496732953627,,0.04960250686279344,0.05727285917449487,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,133.80422973632812,52485800,0.002263416642797056,0.00226085897400062,131.17399978637695,129.84999969482422,,133.81505755102145,131.06552095772017,69.55616978650397,2.7495365933012863,2.173211560025987,0.5763250332752992,2.01031580147764,0.014644975150488496,0.11522573237323361,0.9033184035031311,,1.0,0.0,0.00923995027631389,0.1466796633463746,-1.631367990315734,0.011437366324419386,-0.002628509000468071,,0.04647265842325177,0.05714289253042226,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,136.42630004882812,78852600,0.01959643299833358,0.01940689508131225,131.87750015258788,130.23884611863357,,134.7604343453054,131.7243717544718,74.96512552414217,3.036062590833609,2.3457817661875113,0.6902808246460976,2.0617215104820277,0.014730790308527137,0.12264678424091345,0.9997113273753806,,1.0,0.0,0.009285539596874481,0.14740337137423698,-1.4293822133666012,0.016076020949326454,0.004589419424603447,,0.06128798735134877,0.07464102212928614,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,138.4342803955078,108181800,0.01471847284778427,0.014611207368077129,132.683500289917,130.67518530951605,,135.8772912571755,132.4870112002488,78.16457014355733,3.390280056926713,2.5546814243353517,0.8355986325913611,2.142311915634539,0.015084578588834434,0.13209878363128857,1.0326826457440812,,1.0,0.0,0.009423975696838926,0.14960097633211458,-1.0888268473181588,0.021686991125255618,0.0007859431628669533,,0.0703667295642898,0.08681693418741787,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,140.91989135742188,104911600,0.01795523852305836,0.017795947144979396,133.57500076293945,131.1714289528983,,137.21463219056676,133.38204795017248,81.34310653752885,3.832584240394283,2.810261987547138,1.022322252847145,2.1942892871740365,0.01517803953798682,0.14652272592008628,1.0617787634263252,,1.0,0.0,0.009791584924189476,0.15543659190344752,-0.4727298375212952,0.015425023272897681,0.010702640247467032,,0.08231335578124033,0.10214555470102926,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,139.62347412109375,105575500,-0.009199707848613237,-0.00924228650283921,134.38050117492676,131.5875867646316,,138.14161269865866,134.1122670274311,75.19487903144254,4.02934567122756,3.0540787242832224,0.9752669469443376,2.316126420609708,0.016169549928705094,0.1517439256333919,0.9344720594653282,,1.0,0.0,0.01039356375608429,0.16499270960576054,0.41910385928142674,0.023666568414158717,-0.02068205949840307,,0.06592849588129335,0.08855256802736977,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,141.44625854492188,99890800,0.013054977977341231,0.0129704962295284,135.33050117492675,132.03833389282227,,139.21367237738065,134.92691395949927,77.74220345989639,4.286758417881373,3.3006146630028526,0.9861437548785204,2.3649745334233008,0.016297805275142373,0.15499155558559038,0.966243616378675,,1.0,0.0,0.009952392145341974,0.15798932740060476,-0.37976022828961004,0.020673971382961953,-0.0034208703879688995,,0.07226382338438198,0.09899902802575333,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,140.8516082763672,76299700,-0.004203711720665804,-0.004212572156644889,136.1880012512207,132.44032312208606,,140.02695355009132,135.6360314439808,75.0352383515657,4.390922106110509,3.518676151624384,0.8722459544861247,2.36176258990869,0.016344377784835225,0.15485137777459995,0.8941409411853615,,1.0,0.0,0.010239449625121433,0.16254622362146917,0.03600945720376604,0.016055414008434257,0.007580498235055133,,0.06103326777993079,0.09105744076747002,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,141.96287536621094,100827100,0.007889269132515198,0.007858311563922202,136.94600143432618,132.8528130054474,,140.89049906386933,136.37706610662286,76.67015880624919,4.513432957246465,3.7176275127488005,0.7958054444976645,2.4666368214191183,0.016936534137299907,0.16045825944171294,0.8956472036797162,,1.0,0.0,0.009317460336117023,0.1479100974004436,-1.553664314733714,0.026297733089161973,-0.003252603603481785,,0.06348486165542822,0.09625077629087708,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,145.38424682617188,127050800,0.024100484218248397,0.023814650922352156,137.92150115966797,133.34666697184244,,142.16119057657932,137.32320890587187,80.83237007338234,4.83798167070745,3.9416983443405305,0.8962833263669192,2.5711633295013465,0.017238775961907375,0.16962241093890773,0.9799613378036183,,1.0,0.0,0.009741781776868923,0.15464599144953656,-0.6673984418378526,0.012671905637148335,0.016891010190721145,,0.0814121992757133,0.11851310035352425,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,144.7311553955078,106820300,-0.004492109932034749,-0.004502229775527329,138.8380012512207,133.79176487642175,,143.13331444595775,138.14963755932868,77.97275816254088,4.98367688662907,4.150094052798239,0.8335828338308309,2.59536621040192,0.017479568191559082,0.1728901495627872,0.9016874614044171,,1.0,0.0,0.010061895760350853,0.1597276433984611,0.05616547884199568,0.019598624365865652,0.0006034971529542688,,0.06944780527970607,0.10978426710107492,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,142.69393920898438,93251400,-0.014075945568625792,-0.014175951249266395,139.5680015563965,134.15171443394252,,143.63434289883324,138.76003473194496,69.69044555853192,4.874308166888284,4.294936875616248,0.5793712912720359,2.6871250256606,0.018355933034115528,0.17157064097149138,0.7848936329823524,,1.0,0.0,0.010960632421145993,0.17399464559006442,1.807055134039495,0.026504471891525945,-0.00013462428776300772,,0.048879383219478933,0.09122719756020836,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,138.8534393310547,121434600,-0.026914423511397723,-0.027283249493411783,140.16750106811523,134.38222228156195,,143.45213582951155,139.03336526648548,57.32784149021483,4.418770563026072,4.319703613098213,0.09906694992785958,2.8323304681636374,0.019882980195448773,0.16024201083839443,0.6016216601241386,,1.0,0.0,0.012711558650395891,0.2017897377897562,3.3345233476468255,0.016848081479043184,-0.018034014622962835,,0.016284059163027775,0.06003602656440954,,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,142.46002197265625,96350000,0.025974005107115117,0.025642410274702807,140.86000061035156,134.70027016304635,,143.86719091673814,139.56052294278172,63.81880521192863,4.306667973956422,4.317096485269855,-0.010428511313432587,2.9621646601000515,0.020267976625425684,0.15463038026729248,0.7428692943580639,,1.0,0.0,0.013440617288378634,0.21336318487347106,2.9780207047832916,0.02832705824524858,0.007090275796860723,,0.037554971341836385,0.08500149049128725,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,141.7289276123047,74993500,-0.005131714206784155,-0.005144926673252077,141.43100051879884,134.98184184024208,,144.10300675977604,139.9930763467597,61.76777933777252,4.109930413016343,4.275663270819153,-0.16573285780280944,2.8591521139266103,0.019664045625491195,0.14939320637909445,0.6878472805067849,,1.0,0.0,0.01349963628115013,0.21430008233848843,2.398694474349031,0.010316369071293808,-0.004242183668010546,,0.028063107544501698,0.07718187805269916,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,143.09356689453125,77338200,0.009628674099327439,0.009582613846949351,142.08600082397462,135.28487161489633,,144.51792926623477,140.49729313972253,64.08793510432088,4.020636126512244,4.224657841957771,-0.20402171544552683,2.8549271809145536,0.01944773243572741,0.1430540161309891,0.7319201258061221,,1.0,0.0,0.013467237832359508,0.21378577290830295,1.9909015457439496,0.01628064945479454,0.00371395163404431,,0.03317710541816998,0.08511765801604643,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,144.80917358398438,71447400,0.011989063148829748,0.011917763641687975,142.84350051879883,135.61674976348877,,145.13978592659768,141.09453050408337,66.81441451742717,4.045255422514316,4.18877735806908,-0.1435219355547641,2.788146537202465,0.018767814909951035,0.13563751568598673,0.7950459596231639,,1.0,0.0,0.01345536040142083,0.21359722453743443,1.7145601519761162,0.012116337381116817,0.005108991719404488,,0.04001930097647399,0.09543989085181281,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,145.228271484375,72434100,0.002894506876931713,0.0028903258579504668,143.63750076293945,135.94292673250524,,145.73212739837714,141.67938050327453,67.46435135866304,4.052746895102615,4.1615712654757875,-0.10882437037317239,2.741136419031753,0.018398122813395836,0.12391578515762453,0.8007201897884462,,1.0,0.0,0.01334862790117425,0.2119028986226709,1.4565504631533261,0.01429629373971819,-0.0019520280755149777,,0.0372639784303852,0.09597467903814927,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,143.06431579589844,104818600,-0.014900336524955593,-0.01501246173558133,144.23700103759765,136.20071429298036,,145.8918007636208,142.05646374543647,60.83960184810597,3.835337018184333,4.096324416017497,-0.2609873978331638,2.8067697935372973,0.019123592776674348,0.11026472199055402,0.6592657802604959,,1.0,0.0,0.014006263951208348,0.22234254727215721,1.6146033517374345,0.024937000446733085,0.000872472107059652,,0.017561396983032163,0.07760084104070897,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,141.31951904296875,118931200,-0.012196010716187922,-0.012270992329594539,144.66950073242188,136.4048836286678,,145.7515230657621,142.27302167003668,56.05956331790649,3.4785013957254023,3.972759811959078,-0.49425841623367583,2.9227153750396555,0.0201594389651681,0.09716912959555436,0.5220876396811226,,1.0,0.0,0.014368344396686349,0.22809039615216284,1.5891276843023208,0.030555994379359946,-0.013354273058605814,,0.002146236722634809,0.06286513994773912,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,141.96287536621094,56699500,0.0045523774421245555,0.004542046712990222,145.10350036621094,136.61477262323552,,145.7343655771292,142.52242742704496,57.388925869665115,3.2119381500842508,3.820595479584113,-0.6086573294998621,2.8546643640156173,0.01960082653102865,0.08303773363376293,0.5445261924680014,,1.0,0.0,0.014367989082095264,0.22808475570789163,1.410099958090612,0.013526512146107202,-0.0020002296501497874,,0.0036973541098834772,0.06606332970522333,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,142.17730712890625,70440600,0.001510582406104799,0.0015094426241806227,145.53300018310546,136.82022213406032,,145.7536940437788,142.76965507025287,57.84672381011794,2.9840389735259407,3.6532841783724788,-0.669245204846538,2.8093312823504397,0.019260463942100545,0.06550487327298227,0.5343015090618524,,1.0,0.0,0.014371489102612777,0.2281403168111294,1.2726629214861986,0.015220082348920362,-0.00865143169538829,,0.0022469160041687086,0.06607048530760173,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,141.8459014892578,62880000,-0.002330977214232255,-0.002333698170766378,145.81100006103514,137.0093478327212,,145.71774177126838,142.9733846407868,56.8305521926026,2.744357130481575,3.471498768794298,-0.7271416383127232,2.730093115628422,0.01876094719264024,0.05461834530778226,0.46346089745096275,,1.0,0.0,0.013877702215220375,0.2203016929828997,0.9325226352085633,0.011682221676266848,0.003427944590070897,,-0.001995705320259833,0.06211734143958303,,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
AAPL,2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,143.63941955566406,64786600,0.012644284523559701,0.012565013079081318,146.0779998779297,137.2295744875644,,145.97039697728118,143.29831915705088,60.839780711546446,2.6720778202302995,3.311614579081499,-0.6395367588511993,2.7393722223943606,0.018589659412650197,0.049432115868942965,0.6775392002875148,,1.0,0.0,0.01378542046736566,0.21883676565065602,0.8012461718391215,0.019408255961629366,0.0019928070204688897,,0.00877613831989188,0.0738210124210883,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,neutral
